0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105
Six Seasons - Unicorn Heads,600.1377673446979,32325.7567328858,0.41282693,13.0245695,3.4298424e-07,-8.794317e-07,0.015708482,0.00020263797,92.28515625,0.5204283,0.1594139,0.5120991,0.15061608,0.51184636,0.14868167,0.49364,0.14166053,0.50732714,0.1388066,0.44353637,0.1484357,0.45326716,0.14233814,0.50660974,0.14086743,0.5376424,0.1419314,0.49553534,0.14766674,0.48718727,0.14376952,0.45936546,0.16602227,0.48721033,0.15027593,0.49321648,0.13582496,0.4656919,0.14876719,0.47111264,0.14676237,0.49020043,0.15213302,0.4823211,0.14356431,0.48355064,0.14950861,0.5684591,0.15188408,0.5517514,0.15449831,0.5520012,0.16823423,0.5514427,0.15437472,0.5612745,0.15515023,0.5494008,0.16760197,0.5386181,0.15165779,0.52041185,0.15668973,0.482397,0.16941345,0.53804505,0.14843361,0.50345093,0.16371056,0.5127326,0.15513837,0.52854574,0.16402474,0.54867613,0.16066833,0.49537858,0.17004275,0.51479,0.1569057,0.54548156,0.16403203,0.5490142,0.16135375,0.51524144,0.14790188,0.5074045,0.1561431,0.53297216,0.15898965,0.56565034,0.16754438,0.5735555,0.14537758,0.5366354,0.16577823,0.5322833,0.16517146,0.4717055,0.15906897,0.5274061,0.1586282,0.5808673,0.16071334,0.51388395,0.16128421
Six Seasons - Unicorn Heads,675.6751438754653,62527.4478229278,0.725079,28.751959,-1.0827015e-05,3.682759e-05,0.027479598,0.0036412177,92.28515625,0.520319,0.13558455,0.48437926,0.14194164,0.47918788,0.13903035,0.5189508,0.13799173,0.4835023,0.13102315,0.45261282,0.12251429,0.48576805,0.15460911,0.49132007,0.132518,0.48009577,0.1328053,0.5074748,0.13040291,0.49554902,0.13862559,0.45904905,0.1318605,0.51173836,0.13307564,0.51716685,0.12498855,0.5231318,0.13839844,0.4798659,0.14536896,0.50835884,0.13702053,0.46260452,0.14077984,0.47444814,0.13889645,0.52664167,0.16161105,0.52643687,0.1577887,0.49617654,0.16170302,0.5068302,0.165592,0.50657165,0.16118105,0.49690828,0.15839383,0.4987011,0.1566017,0.51830184,0.16000532,0.502628,0.16168365,0.5073471,0.16239575,0.47845513,0.17598702,0.524425,0.16342676,0.5011695,0.15840963,0.5135202,0.16357005,0.5089087,0.15495089,0.5317642,0.16160108,0.5093405,0.15407611,0.49192303,0.16206662,0.5069289,0.16057435,0.5145401,0.16999237,0.50609666,0.15523383,0.49695414,0.15755562,0.5205904,0.15784378,0.47339925,0.15788233,0.5506501,0.15174246,0.5097908,0.15984496,0.47945195,0.16956387,0.4976305,0.15953696,0.49375194,0.17152281
Six Seasons - Unicorn Heads,1008.8474599205888,148817.51473543735,0.8053512,26.420986,-6.072806e-06,3.091198e-05,0.022364449,0.0061680926,92.28515625,0.4678394,0.13622275,0.48922846,0.12584789,0.5106773,0.12950143,0.51106465,0.13831444,0.5220299,0.13416307,0.4963172,0.13339101,0.53924525,0.13965823,0.47405306,0.13373515,0.51395166,0.12885217,0.4811536,0.13967763,0.46974552,0.12696198,0.4854117,0.13341925,0.52434915,0.1302602,0.5102568,0.13173054,0.49019468,0.13931403,0.48978215,0.1326329,0.50015855,0.1334633,0.53155357,0.12849973,0.5157362,0.13510808,0.50871533,0.17371082,0.5228613,0.1624389,0.48669165,0.14503284,0.46662015,0.15396903,0.49932066,0.16694637,0.51270664,0.15842089,0.49330577,0.15316662,0.49959478,0.14997976,0.4991784,0.15734205,0.5180631,0.1543649,0.519417,0.16256192,0.4846062,0.15873352,0.48460555,0.16188928,0.49712753,0.16075544,0.4824868,0.16437463,0.48726663,0.15347409,0.47170943,0.17346016,0.52039385,0.16228148,0.47646898,0.16115513,0.502627,0.15226045,0.52244395,0.1600289,0.4937407,0.1571612,0.500538,0.16840437,0.50257623,0.16806988,0.49630165,0.16871324,0.4573494,0.17023136,0.50847864,0.17053746,0.4897035,0.16649243,0.49197903,0.15402696
Six Seasons - Unicorn Heads,907.8205555992124,178913.38130370222,0.84244376,30.420397,-6.429813e-06,4.9081405e-05,0.025827117,0.0068757646,92.28515625,0.52662534,0.13891144,0.4835603,0.13232405,0.50230795,0.13745113,0.47090873,0.14607254,0.5206973,0.13060543,0.4930002,0.1329372,0.46872026,0.13279887,0.46233284,0.14588314,0.48433337,0.1332837,0.47870472,0.13617498,0.465524,0.14336833,0.49329826,0.14410292,0.50896275,0.14477317,0.5116752,0.13767792,0.51062495,0.13290213,0.5167576,0.13311687,0.52613646,0.13505933,0.47622254,0.13662027,0.48786265,0.13620663,0.53109455,0.172407,0.48052302,0.15254274,0.48684806,0.15335211,0.4851513,0.17123242,0.51214916,0.15957083,0.5013715,0.17299005,0.4613161,0.16116071,0.51149464,0.1495823,0.51218307,0.16349006,0.5440768,0.16330251,0.50012225,0.16064957,0.48029655,0.15816097,0.5031414,0.1528911,0.51401097,0.16177768,0.4671577,0.16601802,0.50743335,0.16260496,0.5510915,0.15610027,0.53581345,0.15361638,0.52851695,0.15012586,0.49717695,0.15705176,0.4847415,0.16474874,0.4805327,0.17161599,0.4795877,0.1594811,0.5279871,0.16769326,0.49981612,0.1656354,0.49931088,0.15916793,0.47927913,0.15355329,0.5083258,0.16065197,0.45328808,0.15579921
Six Seasons - Unicorn Heads,866.3037235896339,126952.615555787,0.8261444,28.299953,-4.2832385e-06,5.027192e-05,0.02449939,0.0057048085,92.28515625,0.495121,0.13106458,0.48937127,0.13729432,0.49670622,0.14282517,0.4671904,0.13643183,0.47714987,0.13523623,0.4802717,0.1337982,0.4736438,0.12806533,0.495213,0.12900992,0.4856165,0.14755425,0.50975865,0.14339803,0.52996534,0.13738598,0.47351387,0.1360096,0.5194253,0.14415325,0.48071936,0.13363682,0.49041513,0.13344063,0.45151386,0.13275655,0.50456136,0.14492568,0.5267548,0.13482529,0.47609788,0.14033073,0.49698266,0.16947666,0.53090674,0.16306894,0.48076534,0.16854295,0.499026,0.16313192,0.4769906,0.16769597,0.5039447,0.16200829,0.48189384,0.1592466,0.49752888,0.15278825,0.53271896,0.15574653,0.4991823,0.15872952,0.4840046,0.15913555,0.48894143,0.16041663,0.55040896,0.16272977,0.517485,0.16185763,0.50915873,0.16134731,0.48113972,0.1560754,0.47108373,0.15553541,0.4947671,0.16969454,0.52264243,0.15630226,0.47531042,0.15502723,0.47939473,0.15880543,0.48815623,0.15261176,0.5217415,0.15888882,0.48359385,0.1592373,0.498571,0.16085066,0.49007338,0.16071852,0.51775825,0.15810221,0.46731704,0.14677773,0.50235677,0.16869767
Six Seasons - Unicorn Heads,792.6758220667373,106903.84663104026,0.8255992,30.165552,-2.9724117e-06,4.6448877e-05,0.027836183,0.004484786,92.28515625,0.50158805,0.14349848,0.45875704,0.14200042,0.48042545,0.1421532,0.50792533,0.13577427,0.5026514,0.13953266,0.4950922,0.1304974,0.4802805,0.13350269,0.43527076,0.13810427,0.49164328,0.13543381,0.4759134,0.1321308,0.49881414,0.13720681,0.48091513,0.15055108,0.495067,0.14147152,0.4826351,0.13762273,0.5330307,0.14628321,0.5077146,0.12055744,0.53894824,0.14722261,0.4879358,0.13926075,0.4972113,0.12977527,0.4840738,0.1648815,0.47755986,0.15445603,0.48681244,0.16759439,0.5146444,0.15901797,0.5021862,0.16391215,0.48638692,0.1559465,0.5233218,0.16402629,0.5010723,0.16789424,0.49752465,0.16231115,0.51027846,0.15849748,0.47001356,0.17041385,0.4909791,0.16266005,0.49175397,0.1548628,0.5019797,0.16360657,0.4554183,0.15588567,0.50443226,0.17021227,0.50277984,0.15704453,0.50155723,0.15531752,0.5109695,0.14636417,0.46806556,0.1654047,0.5023526,0.175138,0.51738656,0.15786125,0.5366548,0.16441183,0.49817985,0.15623617,0.48121172,0.1566029,0.5310001,0.15894163,0.49851233,0.16936202,0.5207404,0.16420582,0.46900064,0.15945385
Six Seasons - Unicorn Heads,841.6014859863257,110404.43865724326,0.9031782,30.723793,-2.3779203e-06,4.8667705e-05,0.026519017,0.0061225262,92.28515625,0.50942016,0.15228142,0.4970581,0.13507186,0.49651083,0.1379591,0.52163,0.13498755,0.49671122,0.13230018,0.47882506,0.13659735,0.5117797,0.14159937,0.46249276,0.13870214,0.5281204,0.13168076,0.49520457,0.1390143,0.5108641,0.13448468,0.49228096,0.14115399,0.53172344,0.1406727,0.5059808,0.12795061,0.49578735,0.13892001,0.49982885,0.13512877,0.5106539,0.13607107,0.50692517,0.12542675,0.49250114,0.13566628,0.50083196,0.16428596,0.49448556,0.16417806,0.5336255,0.1619899,0.4975614,0.17254761,0.5024702,0.15914156,0.46919623,0.16472964,0.51312387,0.17016688,0.5018336,0.149241,0.5096612,0.1584502,0.5122117,0.15394025,0.5246934,0.14807978,0.50233936,0.1719983,0.4517979,0.1568532,0.5117324,0.15620719,0.4652446,0.16482261,0.5231846,0.16121817,0.5169707,0.16284351,0.47418422,0.16583088,0.5044869,0.16305575,0.4898447,0.15224347,0.45942178,0.15600137,0.5023667,0.16189778,0.4610176,0.16387132,0.48577514,0.16480651,0.47123662,0.15912756,0.5114404,0.16230455,0.46637446,0.15520096,0.54723155,0.16928414,0.5173637,0.16964069
Smoke Jacket Blues - TrackTribe,3928.273469649723,4870275.9873743765,0.34613255,7.0109696,-1.1451219e-05,-1.2900934e-05,0.008081686,0.00026680087,109.9567819148936,0.47817904,0.13308977,0.5353361,0.14295672,0.49940518,0.13756198,0.48712552,0.14377901,0.5017325,0.13507544,0.49651363,0.12637393,0.5065682,0.13844724,0.53597623,0.13233916,0.49436042,0.12676308,0.44688797,0.13588244,0.5527815,0.13027546,0.51781124,0.1403821,0.48785087,0.1394803,0.5235097,0.14274104,0.5381434,0.13156204,0.48677737,0.12951511,0.49776477,0.124115825,0.48607385,0.14244811,0.5320441,0.13636999,0.5294372,0.15500167,0.51459885,0.16076681,0.52508765,0.14763571,0.48294705,0.16381048,0.4977724,0.16076663,0.48086977,0.16398084,0.4873703,0.15553184,0.4939719,0.15741885,0.50175136,0.15346545,0.52930516,0.15730509,0.4516503,0.14879611,0.4780758,0.14929438,0.46504363,0.14735965,0.48869544,0.16383225,0.4823928,0.17047198,0.47540274,0.16980667,0.4654972,0.14776342,0.4963975,0.15552962,0.49763432,0.1539959,0.5060096,0.15792708,0.5133866,0.16766521,0.48337135,0.1509352,0.4936548,0.16228873,0.5107132,0.15885422,0.5473534,0.15768215,0.51654243,0.16113138,0.5008997,0.15996192,0.4840482,0.16582981,0.5098217,0.15698479
Smoke Jacket Blues - TrackTribe,3626.509606184961,4368571.067364037,0.40970507,9.294249,1.0833237e-05,-1.7931456e-05,0.010874241,0.00035156673,109.9567819148936,0.52279735,0.13382626,0.5070202,0.14099683,0.5280763,0.14844047,0.5169747,0.12520984,0.4660305,0.13577242,0.5232619,0.13584013,0.5271738,0.13683353,0.48452988,0.13138539,0.52455306,0.13448043,0.49154502,0.13350964,0.47421804,0.13345724,0.4970168,0.13769577,0.4991969,0.13491262,0.5373847,0.13138755,0.5038431,0.13817468,0.4997012,0.14156958,0.49477383,0.14760965,0.50994164,0.12969989,0.4983073,0.13963352,0.4968012,0.15416437,0.5142492,0.16336723,0.49339312,0.15862861,0.53020203,0.158395,0.5189677,0.15099515,0.5171411,0.16135898,0.5418468,0.16181843,0.46574512,0.16291858,0.5243786,0.16902177,0.4743553,0.16857333,0.5003835,0.15563256,0.4681685,0.15903452,0.51986825,0.15382075,0.5326742,0.16078429,0.4938182,0.17330846,0.48760614,0.17126815,0.5009912,0.16325015,0.5236877,0.15597352,0.50327057,0.16044426,0.4937809,0.16857348,0.5012023,0.16400614,0.52400815,0.1467154,0.51829785,0.16763106,0.5034249,0.1593251,0.45953137,0.15422282,0.52203673,0.15394118,0.49132165,0.15883741,0.54795134,0.1734552,0.51750696,0.15075575
Smokey's Lounge - TrackTribe,4605.096813125839,4402471.464193193,0.40129828,7.767029,-9.355055e-06,-2.2815855e-05,0.009072947,0.00026358504,109.9567819148936,0.48984677,0.14564352,0.5360045,0.14224656,0.4930479,0.12904474,0.48306522,0.12541077,0.5230881,0.14740449,0.5289596,0.13149518,0.47859052,0.13400248,0.5074634,0.13275123,0.5242067,0.13305947,0.47729847,0.13302396,0.487434,0.13115141,0.472847,0.12496532,0.51706463,0.13360122,0.5107453,0.13281117,0.4896008,0.13823661,0.5157585,0.12933998,0.48977554,0.12907211,0.46658134,0.13451417,0.48195484,0.13806449,0.48191443,0.15558797,0.49526262,0.16479668,0.50984555,0.1724545,0.46806473,0.15399234,0.51081836,0.16055349,0.51073205,0.16228402,0.4941415,0.1531662,0.48033556,0.16684513,0.50146186,0.15835133,0.4976365,0.15056524,0.52268016,0.16125089,0.49335283,0.157537,0.4843913,0.15353587,0.5202645,0.15103821,0.5142621,0.16047159,0.50936663,0.1590956,0.5054796,0.16194336,0.5129674,0.15513013,0.5144361,0.16869217,0.5008841,0.15462112,0.5167991,0.15546553,0.51792276,0.14774391,0.5195056,0.15772374,0.507623,0.15389779,0.468198,0.16461864,0.49530554,0.17309359,0.50817823,0.16347806,0.5025732,0.15841249,0.524573,0.16238312
Smokey's Lounge - TrackTribe,4329.329171512391,3813766.353342745,0.4857705,10.835291,-2.074711e-06,2.6934683e-06,0.012294019,0.00044448592,109.9567819148936,0.49163285,0.13830398,0.5643775,0.13662075,0.4952095,0.12620108,0.48369476,0.1313047,0.5033583,0.14470187,0.4745039,0.12267653,0.49921116,0.12617958,0.51522857,0.14312841,0.5057984,0.13548392,0.49907798,0.13886897,0.5045897,0.12975973,0.50620383,0.1366469,0.5087346,0.13856296,0.5235138,0.13996069,0.529515,0.1264127,0.50242466,0.13477427,0.539219,0.12237775,0.5154917,0.14424601,0.49443188,0.13410027,0.47066754,0.16524759,0.5448374,0.1611896,0.53942174,0.16000521,0.54376024,0.17110673,0.4638369,0.16510853,0.50554293,0.16576996,0.4983696,0.15284315,0.5075878,0.16664128,0.47387487,0.1605902,0.48179293,0.15251696,0.49521342,0.15915182,0.49725038,0.17595682,0.527484,0.1543707,0.46936727,0.16298494,0.48750645,0.15385959,0.5218152,0.15744756,0.47963881,0.16495462,0.50134194,0.15878327,0.50747144,0.16451323,0.4717637,0.17046648,0.50077486,0.15985236,0.51462996,0.1597182,0.47460127,0.16080493,0.5186052,0.16425015,0.49822265,0.17013556,0.49955335,0.15876465,0.5234489,0.1559467,0.49895984,0.15362301,0.48269242,0.1668832
Smokey's Lounge - TrackTribe,4585.451658039663,5111887.474306117,0.36287627,7.2029285,1.4389086e-06,-1.648004e-05,0.008326509,0.00024682956,109.9567819148936,0.5097673,0.13558938,0.5150477,0.13441795,0.5148141,0.14860852,0.52827156,0.141795,0.49889457,0.13223162,0.55337775,0.12935585,0.5010111,0.13522913,0.47708377,0.12781253,0.47281826,0.13360344,0.5027494,0.12926893,0.48461217,0.13871759,0.523769,0.13204704,0.5030044,0.1398611,0.5433055,0.13165866,0.5156747,0.13857746,0.48563385,0.13797966,0.5330752,0.13597704,0.5309074,0.1391473,0.52284664,0.13164869,0.51618415,0.17272815,0.47814378,0.15201595,0.52956724,0.16244145,0.5092605,0.15144494,0.5223341,0.16396053,0.4977166,0.16350618,0.50781476,0.15936609,0.5184752,0.15763815,0.5226679,0.1656926,0.51111716,0.15847361,0.5009159,0.16682729,0.53907824,0.16900587,0.5354422,0.15561247,0.4622693,0.15443245,0.48764294,0.1569794,0.5370486,0.15711331,0.49472803,0.161351,0.5045414,0.1559741,0.4838295,0.14711961,0.5181237,0.16848695,0.48415914,0.16131139,0.4937624,0.16074453,0.5168158,0.15693152,0.516095,0.1633229,0.52221566,0.170651,0.49359593,0.16032842,0.5160321,0.16043302,0.52518916,0.15973024,0.5072338,0.1609947
Snowy Peaks pt I - Chris Haugen,762.6844584019088,84279.25188236509,0.5368975,15.181947,0.008375896,0.004766381,0.015850496,0.000691936,103.359375,0.48742798,0.13803658,0.53116685,0.1499068,0.51938254,0.14534703,0.52701,0.14018534,0.4921006,0.14148061,0.51000345,0.13405511,0.521493,0.14158703,0.50696063,0.13963085,0.4834196,0.12703778,0.52709824,0.16388422,0.50163144,0.15681349,0.50303215,0.12835442,0.5278415,0.13903382,0.49798697,0.14246018,0.50215125,0.1302706,0.4736896,0.13691959,0.46441853,0.13436429,0.5192591,0.13359517,0.50021356,0.14577179,0.4340361,0.15689278,0.4905023,0.15708783,0.48574886,0.15549633,0.4476773,0.18012184,0.47090116,0.16153093,0.45603743,0.1609627,0.465187,0.16822456,0.47644767,0.16416651,0.50795144,0.1640948,0.51181096,0.1613499,0.5137962,0.1634998,0.49357486,0.15382564,0.5279606,0.1620169,0.47058257,0.15825734,0.50564253,0.16639909,0.5623129,0.16270894,0.48779622,0.15569627,0.50006497,0.15080354,0.4507479,0.17053966,0.50950015,0.15735035,0.5107011,0.1653338,0.52201855,0.15280722,0.48515683,0.1578,0.48126444,0.15291557,0.50536454,0.16184066,0.47796002,0.15877052,0.49807557,0.14879374,0.49099994,0.1614394,0.50638354,0.16566692
Snowy Peaks pt I - Chris Haugen,759.6248628481806,80905.72934214112,0.6494092,18.621357,0.01249372,0.008727179,0.01809162,0.0010291026,103.359375,0.53030694,0.13524047,0.5133222,0.14694071,0.48775858,0.13625507,0.49179995,0.13234928,0.5026712,0.13117792,0.48215544,0.12940682,0.47228864,0.13535817,0.49927685,0.13657665,0.5186912,0.14127125,0.5317488,0.13824196,0.49379712,0.14418556,0.48360655,0.13965817,0.514208,0.13192804,0.5089837,0.14350317,0.47099513,0.13794331,0.46497887,0.13729511,0.49653515,0.12922332,0.5099987,0.13502765,0.52512646,0.14847687,0.44112092,0.15919743,0.5392853,0.14912088,0.50192994,0.15327933,0.5036095,0.1634016,0.46803433,0.1576992,0.48515671,0.16159482,0.52441406,0.15909366,0.47816372,0.16227719,0.49706,0.15469262,0.5513832,0.1660774,0.5207809,0.1604509,0.48589763,0.16041292,0.5046317,0.15324073,0.5252711,0.1587673,0.54913396,0.1517748,0.5041121,0.16018437,0.48318988,0.15120928,0.483041,0.1592857,0.5373101,0.16545413,0.5341531,0.15125154,0.5050356,0.16073969,0.50406855,0.16174325,0.4668849,0.15154709,0.44347486,0.16697463,0.5400568,0.15915434,0.51232123,0.16682896,0.50298053,0.15904883,0.47584218,0.1592807,0.53488874,0.16176464
Snowy Peaks pt II - Chris Haugen,1002.3602644825636,187300.6458137276,0.5380088,14.48565,0.0019973356,0.00299209,0.016211996,0.00047418047,178.20581896551724,0.46827593,0.13013044,0.5149296,0.13598773,0.4915281,0.1332275,0.49634036,0.1273153,0.479689,0.14881963,0.4926129,0.14175123,0.43489566,0.13698772,0.5223919,0.14599285,0.4566227,0.13256328,0.45848173,0.13609226,0.49657625,0.12267208,0.47828966,0.13852377,0.49937084,0.13775471,0.5194496,0.13732074,0.50973594,0.13797681,0.47689646,0.13647479,0.49200377,0.14106931,0.5239255,0.13761087,0.48811522,0.1342443,0.5289978,0.16046563,0.4854836,0.15334062,0.48801726,0.15279976,0.49999055,0.15521412,0.510128,0.15611082,0.47361007,0.1685448,0.48572335,0.15961026,0.4752602,0.15783703,0.47805032,0.1580981,0.5047075,0.15950277,0.48213226,0.17055497,0.51307476,0.15265933,0.50074214,0.16697052,0.48603162,0.15698999,0.4739414,0.1630845,0.4601193,0.17549519,0.50682217,0.15730436,0.47893238,0.15439156,0.49824896,0.1633473,0.5006269,0.15364015,0.5142042,0.15896045,0.5164835,0.16315635,0.5078489,0.15452102,0.47388476,0.15085378,0.52517337,0.15920602,0.48452052,0.15007554,0.5035373,0.16580935,0.52354133,0.16124658,0.49224335,0.1674885
Something You Could Never Own (Clean) - NEFFEX,2632.300338240644,1895259.9507603075,1.9679111,75.79153,-0.000115881645,-0.000118348944,0.06899893,0.009817448,151.99908088235293,0.48465505,0.13258322,0.47557423,0.13572706,0.53153783,0.1414658,0.4857747,0.13246508,0.47969094,0.14349848,0.4995298,0.1297478,0.45821953,0.13683876,0.48612568,0.13311915,0.5188095,0.1414673,0.4916562,0.14443731,0.48394912,0.13239618,0.5164349,0.1427545,0.49976975,0.13488835,0.49756423,0.14650218,0.47834444,0.14930578,0.4648508,0.12560925,0.48156506,0.12375916,0.51039284,0.14006253,0.49031317,0.14199537,0.46641836,0.16643913,0.48347187,0.16292338,0.4662814,0.16321822,0.47564125,0.16929173,0.49899325,0.16343808,0.4897686,0.16167974,0.4880275,0.15861337,0.48820573,0.1579276,0.50612086,0.16617839,0.5137103,0.16659883,0.50712544,0.15934053,0.50609875,0.160168,0.5118777,0.15712574,0.5009512,0.16400704,0.52892584,0.16635728,0.47306997,0.1609772,0.44542694,0.15964252,0.5219263,0.16174573,0.5020405,0.1557688,0.5022719,0.15951902,0.4857827,0.15276012,0.49566874,0.16728131,0.5193854,0.16207035,0.5223863,0.15343723,0.43998623,0.1667026,0.48454064,0.16045518,0.5128654,0.1729238,0.528015,0.15853004,0.49437442,0.16177662
Something You Could Never Own (Clean) - NEFFEX,3445.899043024496,2661647.482332312,2.304801,94.80236,6.007797e-05,-3.625014e-05,0.08627648,0.013616525,151.99908088235293,0.4536111,0.12767616,0.5024655,0.13928518,0.48943412,0.13313486,0.4788091,0.12210805,0.5170371,0.13129285,0.48403105,0.12891616,0.51686,0.12718076,0.5348295,0.13756862,0.53378433,0.13057274,0.5017001,0.13861774,0.47557372,0.13472801,0.5074819,0.13366877,0.5425359,0.13069543,0.50472945,0.13743812,0.49558583,0.13862085,0.53282744,0.13292609,0.5100963,0.12924504,0.4981301,0.12799719,0.5031191,0.13949206,0.5288299,0.1536349,0.47872084,0.16125484,0.46904755,0.17289436,0.49868256,0.15984567,0.5211223,0.15869893,0.4696396,0.16705051,0.5209287,0.16946785,0.4937089,0.16283518,0.48947316,0.16639845,0.49278083,0.14949878,0.4809564,0.15678954,0.5061821,0.1712616,0.4910392,0.15887864,0.5148157,0.16341177,0.4872705,0.17258908,0.541425,0.1632582,0.5031013,0.16183563,0.5059069,0.15902475,0.52141845,0.15786496,0.497087,0.16184182,0.48328266,0.16846494,0.5150491,0.1692757,0.5043602,0.15623382,0.5019162,0.1643437,0.45924616,0.1554441,0.47126526,0.16056828,0.5263525,0.15761685,0.5246461,0.15933147,0.52674085,0.15762332
Something You Could Never Own (Instrumental) - NEFFEX,1589.0092181449074,1019318.2227926332,1.2137364,62.33306,-6.723326e-05,-5.699303e-05,0.062158965,0.00404497,74.89809782608695,0.4801818,0.12999877,0.5231923,0.12715124,0.48540244,0.13066372,0.49414635,0.13295363,0.4749578,0.14898583,0.5065158,0.14088374,0.48279133,0.1255263,0.5011907,0.13951914,0.49644247,0.14067917,0.49860618,0.13238172,0.5127278,0.14323825,0.47754356,0.13038738,0.48282012,0.13892826,0.5222255,0.13402863,0.48305866,0.14216188,0.50724506,0.14233355,0.5219537,0.13627858,0.47943744,0.14313978,0.518046,0.14367782,0.48677358,0.16219334,0.52054036,0.15854082,0.48497933,0.15644631,0.50917697,0.15825677,0.484618,0.16338643,0.5024853,0.17363656,0.48310488,0.15188323,0.51623726,0.17547718,0.49777073,0.15811326,0.52229816,0.16777836,0.51704264,0.16320795,0.48980102,0.16040817,0.49037224,0.15079245,0.48617896,0.16645327,0.48571992,0.15656865,0.494315,0.15219839,0.50413,0.16316546,0.4876082,0.14941269,0.4882987,0.16258617,0.49302784,0.16093528,0.495145,0.1630737,0.51009434,0.1596447,0.50920784,0.15342186,0.5324175,0.15504749,0.509972,0.16115253,0.49790144,0.16808482,0.47822532,0.17164758,0.4645664,0.16017863,0.52044046,0.16994722
Something You Could Never Own (Instrumental) - NEFFEX,2392.180771946543,3918855.2442590576,1.4033675,82.41057,0.00013382112,0.00019796607,0.078563504,0.007842669,99.38401442307692,0.49095428,0.13653323,0.5246252,0.12833945,0.5525902,0.13097073,0.5050071,0.136899,0.4833981,0.1457424,0.50179356,0.1310535,0.5189618,0.13442807,0.4941926,0.13364284,0.4926503,0.13886213,0.5093142,0.1322179,0.52145356,0.1310742,0.49960053,0.13070194,0.54437774,0.12788974,0.5180231,0.14041167,0.48622724,0.13131864,0.49646428,0.13241242,0.52820134,0.13333519,0.49163425,0.13652876,0.5249725,0.13046043,0.51984906,0.16202813,0.4912404,0.16707626,0.48993278,0.1480215,0.51983184,0.16818082,0.5006755,0.16578875,0.49152723,0.15933922,0.4872033,0.1484458,0.4905621,0.15649502,0.50743616,0.15651758,0.4637503,0.1507647,0.52599514,0.15740539,0.45628104,0.15972224,0.47226423,0.1550527,0.51537323,0.1585447,0.48107988,0.16085312,0.50486517,0.15961787,0.5134889,0.17161798,0.50875723,0.15675968,0.49502516,0.1622369,0.4688205,0.15926933,0.5172206,0.15720718,0.4821609,0.16956738,0.5095871,0.17962727,0.4937552,0.16168484,0.48690638,0.14571132,0.48478946,0.15857975,0.48827657,0.1668183,0.48331624,0.16265854,0.55556,0.15634906
Something You Could Never Own - NEFFEX,2648.538240733892,1910953.6716725356,1.9759953,75.46757,-0.00015342068,-0.00021092888,0.067877956,0.01012994,151.99908088235293,0.4902942,0.14496301,0.5037279,0.13713177,0.48325336,0.14296907,0.49019614,0.14774701,0.4816974,0.1402401,0.49151647,0.13994175,0.49381667,0.13454615,0.46278298,0.13370292,0.48023266,0.14260922,0.48697174,0.12795159,0.52512264,0.124142334,0.4589241,0.14052871,0.48971143,0.1352672,0.46527532,0.1466818,0.4761192,0.13792476,0.52108306,0.13915133,0.49437293,0.12964766,0.4969841,0.13625345,0.52108896,0.13386045,0.48032197,0.16138925,0.48549595,0.15970346,0.5002984,0.16301756,0.47694388,0.158808,0.51008147,0.15898266,0.52626675,0.1690759,0.4955886,0.15783364,0.48735228,0.17152135,0.5058969,0.16043027,0.4728569,0.15278089,0.5085271,0.15820777,0.47924137,0.16604039,0.48957425,0.16248922,0.512431,0.17503269,0.506269,0.16309802,0.47383183,0.16664934,0.52138233,0.1657241,0.46979123,0.17498812,0.4870531,0.16806312,0.521664,0.14565597,0.5213248,0.16474803,0.5019919,0.1554861,0.48976642,0.15903911,0.5006117,0.16520235,0.5079806,0.15895772,0.4884715,0.1599746,0.50661075,0.16923003,0.51310986,0.1705223,0.49219027,0.15496956
Something You Could Never Own - NEFFEX,3471.7291391209037,2682467.6004639897,2.3311665,95.422516,3.4860437e-05,-2.5891297e-05,0.08668922,0.013826228,151.99908088235293,0.49532312,0.1381258,0.49178475,0.12950419,0.548142,0.13401166,0.4505519,0.1374548,0.5092772,0.13298434,0.49198157,0.12750046,0.510591,0.12656488,0.5016388,0.12944523,0.50809604,0.12941149,0.4706354,0.13352518,0.49443257,0.13690038,0.49425927,0.1387711,0.55180776,0.12864305,0.5308966,0.12780793,0.5046521,0.13597216,0.5175124,0.13492201,0.47875527,0.13296883,0.5140738,0.12880585,0.4972936,0.13024956,0.48255396,0.15696733,0.48394585,0.15360312,0.5340284,0.15700988,0.5516948,0.16404726,0.53963435,0.15420754,0.48260516,0.1538672,0.47594315,0.16029462,0.48663196,0.15784408,0.49974412,0.15820543,0.5169152,0.16084668,0.52190673,0.15172882,0.51316816,0.15143149,0.48798352,0.16083209,0.5140518,0.15756229,0.48748884,0.16860062,0.5195338,0.1562399,0.50566506,0.16762798,0.51792794,0.17328547,0.49636918,0.16306609,0.52471554,0.15798596,0.51487654,0.16174749,0.4756032,0.15394011,0.52041453,0.15432206,0.5230477,0.15050039,0.51275665,0.16353822,0.49736348,0.16799797,0.48968554,0.15602699,0.484008,0.15182766,0.47198534,0.1661706
